X,Y,Z,formation
424039.5798,5883637.6377,1004.1595,01_Nant_Ffrancon_Fm
424059.8276,5883623.9804,1009.4981,01_Nant_Ffrancon_Fm
424080.0754,5883610.3231,1014.8375,01_Nant_Ffrancon_Fm
424100.2959,5883596.6842,1020.3249,01_Nant_Ffrancon_Fm
424120.5164,5883583.0453,1025.8123,01_Nant_Ffrancon_Fm
424140.7369,5883569.4064,1031.2997,01_Nant_Ffrancon_Fm
424160.9662,5883555.7616,1036.7389,01_Nant_Ffrancon_Fm
424181.6855,5883541.7862,1036.1055,01_Nant_Ffrancon_Fm
424202.4047,5883527.8109,1035.4721,01_Nant_Ffrancon_Fm
424223.1240,5883513.8356,1034.8387,01_Nant_Ffrancon_Fm
424243.8418,5883499.8612,1034.1422,01_Nant_Ffrancon_Fm
424264.2330,5883486.1072,1029.6672,01_Nant_Ffrancon_Fm
424284.6242,5883472.3532,1025.1921,01_Nant_Ffrancon_Fm
424305.0154,5883458.5991,1020.7170,01_Nant_Ffrancon_Fm
424325.4073,5883444.8446,1016.2471,01_Nant_Ffrancon_Fm
424345.8414,5883431.0616,1012.0663,01_Nant_Ffrancon_Fm
424366.2755,5883417.2787,1007.8855,01_Nant_Ffrancon_Fm
424386.7096,5883403.4957,1003.7048,01_Nant_Ffrancon_Fm
424407.1494,5883389.7089,999.5657,01_Nant_Ffrancon_Fm
424427.8144,5883375.7701,997.6498,01_Nant_Ffrancon_Fm
424448.4794,5883361.8314,995.7340,01_Nant_Ffrancon_Fm
424469.1444,5883347.8927,993.8181,01_Nant_Ffrancon_Fm
424489.8105,5883333.9532,991.9204,01_Nant_Ffrancon_Fm
424510.5218,5883319.9833,990.9804,01_Nant_Ffrancon_Fm
424531.2331,5883306.0134,990.0403,01_Nant_Ffrancon_Fm
424551.9444,5883292.0434,989.1002,01_Nant_Ffrancon_Fm
424572.6561,5883278.0732,988.1758,01_Nant_Ffrancon_Fm
424593.3819,5883264.0935,988.0675,01_Nant_Ffrancon_Fm
424614.1076,5883250.1138,987.9593,01_Nant_Ffrancon_Fm
424634.8334,5883236.1341,987.8510,01_Nant_Ffrancon_Fm
424655.5592,5883222.1544,987.7620,01_Nant_Ffrancon_Fm
424676.2711,5883208.1840,988.6796,01_Nant_Ffrancon_Fm
424696.9831,5883194.2136,989.5973,01_Nant_Ffrancon_Fm
424717.6951,5883180.2432,990.5149,01_Nant_Ffrancon_Fm
424738.4061,5883166.2734,991.4627,01_Nant_Ffrancon_Fm
424759.0307,5883152.3619,993.9314,01_Nant_Ffrancon_Fm
424779.6554,5883138.4504,996.4001,01_Nant_Ffrancon_Fm
424800.2800,5883124.5389,998.8689,01_Nant_Ffrancon_Fm
424820.9006,5883110.6302,1001.3856,01_Nant_Ffrancon_Fm
424841.2491,5883096.9049,1006.1349,01_Nant_Ffrancon_Fm
424861.5976,5883083.1797,1010.8841,01_Nant_Ffrancon_Fm
424881.9462,5883069.4544,1015.6334,01_Nant_Ffrancon_Fm
424902.2914,5883055.7314,1020.4028,01_Nant_Ffrancon_Fm
424922.4716,5883042.1196,1026.1019,01_Nant_Ffrancon_Fm
424942.6519,5883028.5079,1031.8009,01_Nant_Ffrancon_Fm
424962.8321,5883014.8962,1037.5000,01_Nant_Ffrancon_Fm
424983.0158,5883001.2821,1043.1810,01_Nant_Ffrancon_Fm
425003.3488,5882987.5673,1048.0262,01_Nant_Ffrancon_Fm
425023.6817,5882973.8526,1052.8714,01_Nant_Ffrancon_Fm
425044.0147,5882960.1378,1057.7165,01_Nant_Ffrancon_Fm
425064.3544,5882946.4185,1062.5201,01_Nant_Ffrancon_Fm
425084.9406,5882932.5329,1065.4184,01_Nant_Ffrancon_Fm
425105.5268,5882918.6474,1068.3167,01_Nant_Ffrancon_Fm
425126.1130,5882904.7618,1071.2149,01_Nant_Ffrancon_Fm
425146.7018,5882890.8745,1074.0854,01_Nant_Ffrancon_Fm
425167.3827,5882876.9251,1075.7340,01_Nant_Ffrancon_Fm
425188.0635,5882862.9757,1077.3827,01_Nant_Ffrancon_Fm
425208.7443,5882849.0263,1079.0313,01_Nant_Ffrancon_Fm
425229.4263,5882835.0761,1080.6591,01_Nant_Ffrancon_Fm
425250.1433,5882821.1023,1081.3919,01_Nant_Ffrancon_Fm
425270.8603,5882807.1285,1082.1247,01_Nant_Ffrancon_Fm
425291.5774,5882793.1547,1082.8575,01_Nant_Ffrancon_Fm
425312.2947,5882779.1807,1083.5794,01_Nant_Ffrancon_Fm
425333.0195,5882765.2016,1083.8336,01_Nant_Ffrancon_Fm
425353.7444,5882751.2225,1084.0877,01_Nant_Ffrancon_Fm
425374.4693,5882737.2434,1084.3419,01_Nant_Ffrancon_Fm
425395.1942,5882723.2643,1084.5900,01_Nant_Ffrancon_Fm
425415.9201,5882709.2844,1084.5824,01_Nant_Ffrancon_Fm
425436.6461,5882695.3046,1084.5747,01_Nant_Ffrancon_Fm
425457.3720,5882681.3248,1084.5670,01_Nant_Ffrancon_Fm
425478.0979,5882667.3450,1084.5547,01_Nant_Ffrancon_Fm
425498.8231,5882653.3656,1084.3457,01_Nant_Ffrancon_Fm
425519.5484,5882639.3863,1084.1366,01_Nant_Ffrancon_Fm
425540.2736,5882625.4070,1083.9276,01_Nant_Ffrancon_Fm
425560.9988,5882611.4276,1083.7252,01_Nant_Ffrancon_Fm
425581.7247,5882597.4479,1083.8034,01_Nant_Ffrancon_Fm
425602.4505,5882583.4681,1083.8817,01_Nant_Ffrancon_Fm
425623.1763,5882569.4883,1083.9599,01_Nant_Ffrancon_Fm
425643.9022,5882555.5086,1084.0297,01_Nant_Ffrancon_Fm
425664.6268,5882541.5297,1083.7422,01_Nant_Ffrancon_Fm
425685.3513,5882527.5508,1083.4547,01_Nant_Ffrancon_Fm
425706.0759,5882513.5719,1083.1672,01_Nant_Ffrancon_Fm
425726.7998,5882499.5934,1082.8242,01_Nant_Ffrancon_Fm
425747.4082,5882485.6929,1080.1653,01_Nant_Ffrancon_Fm
425768.0166,5882471.7924,1077.5064,01_Nant_Ffrancon_Fm
425788.6250,5882457.8918,1074.8474,01_Nant_Ffrancon_Fm
425809.2255,5882443.9966,1072.1042,01_Nant_Ffrancon_Fm
425829.3388,5882430.4300,1066.0704,01_Nant_Ffrancon_Fm
425849.4520,5882416.8635,1060.0366,01_Nant_Ffrancon_Fm
425869.5652,5882403.2969,1054.0028,01_Nant_Ffrancon_Fm
425889.6680,5882389.7375,1047.9187,01_Nant_Ffrancon_Fm
425909.2937,5882376.4997,1039.8819,01_Nant_Ffrancon_Fm
425928.9195,5882363.2620,1031.8450,01_Nant_Ffrancon_Fm
425948.5453,5882350.0242,1023.8082,01_Nant_Ffrancon_Fm
425968.1660,5882336.7899,1015.7534,01_Nant_Ffrancon_Fm
425987.5824,5882323.6933,1007.0079,01_Nant_Ffrancon_Fm
426006.9988,5882310.5968,998.2623,01_Nant_Ffrancon_Fm
426026.4152,5882297.5003,989.5168,01_Nant_Ffrancon_Fm
426045.8191,5882284.4122,980.7312,01_Nant_Ffrancon_Fm
426064.7014,5882271.6759,970.4237,01_Nant_Ffrancon_Fm
426083.5838,5882258.9396,960.1163,01_Nant_Ffrancon_Fm
426102.4660,5882246.2034,949.8085,01_Nant_Ffrancon_Fm
426121.2586,5882233.5276,939.2651,01_Nant_Ffrancon_Fm
426137.3778,5882222.6551,923.5502,01_Nant_Ffrancon_Fm
426153.4970,5882211.7825,907.8353,01_Nant_Ffrancon_Fm
426169.6161,5882200.9101,892.1202,01_Nant_Ffrancon_Fm
426185.6783,5882190.0760,876.3206,01_Nant_Ffrancon_Fm
426200.4728,5882180.0970,858.8122,01_Nant_Ffrancon_Fm
426215.2673,5882170.1179,841.3039,01_Nant_Ffrancon_Fm
426230.0616,5882160.1390,823.7954,01_Nant_Ffrancon_Fm
426244.7976,5882150.1995,806.2154,01_Nant_Ffrancon_Fm
426258.3040,5882141.0893,787.2527,01_Nant_Ffrancon_Fm
426271.8104,5882131.9791,768.2901,01_Nant_Ffrancon_Fm
426285.3166,5882122.8691,749.3272,01_Nant_Ffrancon_Fm
426298.7524,5882113.8065,730.2918,01_Nant_Ffrancon_Fm
426310.7698,5882105.7007,709.9232,01_Nant_Ffrancon_Fm
426322.7872,5882097.5948,689.5547,01_Nant_Ffrancon_Fm
426334.8043,5882089.4892,669.1859,01_Nant_Ffrancon_Fm
426346.7076,5882081.4604,648.7201,01_Nant_Ffrancon_Fm
426356.4617,5882074.8811,626.6617,01_Nant_Ffrancon_Fm
426366.2158,5882068.3019,604.6034,01_Nant_Ffrancon_Fm
426375.9696,5882061.7228,582.5449,01_Nant_Ffrancon_Fm
426385.6531,5882055.1913,560.4413,01_Nant_Ffrancon_Fm
426394.1065,5882049.4894,537.6152,01_Nant_Ffrancon_Fm
426402.5599,5882043.7875,514.7892,01_Nant_Ffrancon_Fm
426411.0132,5882038.0857,491.9631,01_Nant_Ffrancon_Fm
426419.4407,5882032.4012,469.1231,01_Nant_Ffrancon_Fm
426427.4271,5882027.0144,446.0536,01_Nant_Ffrancon_Fm
426435.4134,5882021.6275,422.9842,01_Nant_Ffrancon_Fm
426443.3997,5882016.2407,399.9147,01_Nant_Ffrancon_Fm
426451.3611,5882010.8707,376.8327,01_Nant_Ffrancon_Fm
426458.8978,5882005.7871,353.5442,01_Nant_Ffrancon_Fm
426466.4346,5882000.7035,330.2557,01_Nant_Ffrancon_Fm
426473.9712,5881995.6200,306.9671,01_Nant_Ffrancon_Fm
426481.4832,5881990.5531,283.6670,01_Nant_Ffrancon_Fm
426488.5764,5881985.7686,260.1766,01_Nant_Ffrancon_Fm
426495.6696,5881980.9842,236.6863,01_Nant_Ffrancon_Fm
426502.7628,5881976.1998,213.1959,01_Nant_Ffrancon_Fm
426509.8232,5881971.4375,189.6913,01_Nant_Ffrancon_Fm
426516.3387,5881967.0427,165.9587,01_Nant_Ffrancon_Fm
426522.8542,5881962.6480,142.2261,01_Nant_Ffrancon_Fm
426529.3694,5881958.2534,118.4935,01_Nant_Ffrancon_Fm
426535.8194,5881953.9028,94.7349,01_Nant_Ffrancon_Fm
426541.1840,5881950.2844,70.5868,01_Nant_Ffrancon_Fm
426546.5485,5881946.6659,46.4388,01_Nant_Ffrancon_Fm
426551.9129,5881943.0476,22.2907,01_Nant_Ffrancon_Fm
426557.2215,5881939.4669,-1.8754,01_Nant_Ffrancon_Fm
426561.6079,5881936.5083,-26.3090,01_Nant_Ffrancon_Fm
426565.9944,5881933.5496,-50.7427,01_Nant_Ffrancon_Fm
426570.3806,5881930.5910,-75.1765,01_Nant_Ffrancon_Fm
426574.7252,5881927.6606,-99.6211,01_Nant_Ffrancon_Fm
426578.3822,5881925.1939,-124.2288,01_Nant_Ffrancon_Fm
426582.0392,5881922.7272,-148.8366,01_Nant_Ffrancon_Fm
426585.6961,5881920.2606,-173.4444,01_Nant_Ffrancon_Fm
426589.3015,5881917.8287,-198.0632,01_Nant_Ffrancon_Fm
426592.0625,5881915.9664,-222.8404,01_Nant_Ffrancon_Fm
426594.8235,5881914.1040,-247.6175,01_Nant_Ffrancon_Fm
426597.5844,5881912.2418,-272.3947,01_Nant_Ffrancon_Fm
426600.3100,5881910.4034,-297.1776,01_Nant_Ffrancon_Fm
426602.4608,5881908.9526,-322.0426,01_Nant_Ffrancon_Fm
426604.6116,5881907.5019,-346.9077,01_Nant_Ffrancon_Fm
426606.7625,5881906.0511,-371.7727,01_Nant_Ffrancon_Fm
426608.9255,5881904.5922,-396.6362,01_Nant_Ffrancon_Fm
426611.2826,5881903.0022,-421.4740,01_Nant_Ffrancon_Fm
426613.6398,5881901.4123,-446.3117,01_Nant_Ffrancon_Fm
426615.9971,5881899.8223,-471.1495,01_Nant_Ffrancon_Fm
426618.3746,5881898.2186,-495.9845,01_Nant_Ffrancon_Fm
426621.0756,5881896.3968,-520.7713,01_Nant_Ffrancon_Fm
426623.7766,5881894.5749,-545.5581,01_Nant_Ffrancon_Fm
426626.4776,5881892.7531,-570.3449,01_Nant_Ffrancon_Fm
426629.1786,5881890.9312,-595.1317,01_Nant_Ffrancon_Fm
426629.7091,5881890.5734,-600.0000,01_Nant_Ffrancon_Fm
423195.8340,5885427.9006,377.0835,02_Marchlyn_Fm
423212.6010,5885416.5911,362.3879,02_Marchlyn_Fm
423229.3681,5885405.2816,347.6923,02_Marchlyn_Fm
423246.1351,5885393.9721,332.9967,02_Marchlyn_Fm
423262.9022,5885382.6626,318.3011,02_Marchlyn_Fm
423279.6692,5885371.3531,303.6055,02_Marchlyn_Fm
423296.7497,5885359.8321,289.4716,02_Marchlyn_Fm
423314.3464,5885347.9630,276.2623,02_Marchlyn_Fm
423330.8525,5885336.8295,263.8716,02_Marchlyn_Fm
425993.6285,5881031.8966,393.9283,01_Nant_Ffrancon_Fm
425987.0908,5881055.5924,395.7110,01_Nant_Ffrancon_Fm
425980.7723,5881078.4935,397.1115,01_Nant_Ffrancon_Fm
425980.1932,5881080.5924,397.2379,01_Nant_Ffrancon_Fm
425973.2956,5881105.5924,399.1933,01_Nant_Ffrancon_Fm
425969.1143,5881120.7471,400.4762,01_Nant_Ffrancon_Fm
425969.1143,5881120.7471,400.4889,01_Nant_Ffrancon_Fm
425969.4595,5881130.5924,401.5178,01_Nant_Ffrancon_Fm
425970.3360,5881155.5924,404.2232,01_Nant_Ffrancon_Fm
425971.2125,5881180.5924,408.7045,01_Nant_Ffrancon_Fm
425972.0891,5881205.5924,411.4317,01_Nant_Ffrancon_Fm
425972.9656,5881230.5924,414.2010,01_Nant_Ffrancon_Fm
425973.8421,5881255.5924,416.8283,01_Nant_Ffrancon_Fm
425974.7186,5881280.5924,418.3744,01_Nant_Ffrancon_Fm
425975.5952,5881305.5924,417.9582,01_Nant_Ffrancon_Fm
425976.4717,5881330.5924,417.1000,01_Nant_Ffrancon_Fm
425977.3482,5881355.5924,417.1000,01_Nant_Ffrancon_Fm
425978.2247,5881380.5924,417.1000,01_Nant_Ffrancon_Fm
425979.1012,5881405.5924,417.1000,01_Nant_Ffrancon_Fm
425979.9778,5881430.5924,417.1000,01_Nant_Ffrancon_Fm
425980.7723,5881453.2526,417.1000,01_Nant_Ffrancon_Fm
425980.8543,5881455.5924,417.1000,01_Nant_Ffrancon_Fm
425981.2380,5881466.5373,417.2693,01_Nant_Ffrancon_Fm
425981.2380,5881466.5373,417.2879,01_Nant_Ffrancon_Fm
425983.9584,5881480.5924,418.3854,01_Nant_Ffrancon_Fm
425988.7971,5881505.5924,426.5530,01_Nant_Ffrancon_Fm
425993.6358,5881530.5924,435.1876,01_Nant_Ffrancon_Fm
425998.4745,5881555.5924,443.5933,01_Nant_Ffrancon_Fm
426003.3132,5881580.5924,451.9940,01_Nant_Ffrancon_Fm
426003.7859,5881583.0346,453.8401,01_Nant_Ffrancon_Fm
426005.7723,5881588.5028,458.3657,01_Nant_Ffrancon_Fm
426011.9802,5881605.5924,471.0588,01_Nant_Ffrancon_Fm
426021.0617,5881630.5924,478.9627,01_Nant_Ffrancon_Fm
426030.1432,5881655.5924,486.4959,01_Nant_Ffrancon_Fm
426030.7723,5881657.3242,486.9755,01_Nant_Ffrancon_Fm
426033.0789,5881663.6741,489.1459,01_Nant_Ffrancon_Fm
426038.3659,5881680.5924,494.5439,01_Nant_Ffrancon_Fm
426046.1784,5881705.5924,500.9518,01_Nant_Ffrancon_Fm
426050.0146,5881717.8684,505.7626,01_Nant_Ffrancon_Fm
426050.0146,5881717.8684,505.6758,01_Nant_Ffrancon_Fm
426055.7723,5881725.5786,509.9523,01_Nant_Ffrancon_Fm
426059.5163,5881730.5924,511.2689,01_Nant_Ffrancon_Fm
426078.1852,5881755.5924,502.3068,01_Nant_Ffrancon_Fm
426080.7723,5881759.0568,500.2043,01_Nant_Ffrancon_Fm
426083.1512,5881762.2425,497.8402,01_Nant_Ffrancon_Fm
426104.4931,5881780.5924,483.3596,01_Nant_Ffrancon_Fm
426105.7723,5881781.6922,482.3573,01_Nant_Ffrancon_Fm
426130.7723,5881803.1873,463.5639,01_Nant_Ffrancon_Fm
426133.5695,5881805.5924,463.5690,01_Nant_Ffrancon_Fm
426155.7723,5881824.6824,464.4465,01_Nant_Ffrancon_Fm
426162.6459,5881830.5924,459.9406,01_Nant_Ffrancon_Fm
426180.7723,5881846.1775,455.1377,01_Nant_Ffrancon_Fm
426191.7223,5881855.5924,452.6418,01_Nant_Ffrancon_Fm
426197.7918,5881860.8109,451.0559,01_Nant_Ffrancon_Fm
426205.7723,5881867.2638,449.0951,01_Nant_Ffrancon_Fm
426222.2562,5881880.5924,445.7297,01_Nant_Ffrancon_Fm
426230.7723,5881887.4783,445.9030,01_Nant_Ffrancon_Fm
426253.1746,5881905.5924,452.3837,01_Nant_Ffrancon_Fm
426255.7723,5881907.6928,452.8593,01_Nant_Ffrancon_Fm
426258.7433,5881910.0951,453.9408,01_Nant_Ffrancon_Fm
426258.7433,5881910.0951,453.9509,01_Nant_Ffrancon_Fm
426280.7723,5881926.8371,462.2137,01_Nant_Ffrancon_Fm
426285.7134,5881930.5924,462.9559,01_Nant_Ffrancon_Fm
426305.7723,5881945.8371,466.8778,01_Nant_Ffrancon_Fm
426318.6082,5881955.5924,469.3688,01_Nant_Ffrancon_Fm
426330.7723,5881964.8371,471.6400,01_Nant_Ffrancon_Fm
426350.5015,5881979.8313,475.6132,01_Nant_Ffrancon_Fm
426351.2626,5881980.5924,475.7322,01_Nant_Ffrancon_Fm
426355.7723,5881985.1021,476.4957,01_Nant_Ffrancon_Fm
426376.2626,5882005.5924,480.3453,01_Nant_Ffrancon_Fm
426380.7723,5882010.1021,481.2867,01_Nant_Ffrancon_Fm
426401.2626,5882030.5924,485.8354,01_Nant_Ffrancon_Fm
426403.9758,5882033.3056,487.5251,01_Nant_Ffrancon_Fm
426405.7723,5882035.6925,488.7896,01_Nant_Ffrancon_Fm
426420.7501,5882055.5924,501.4612,01_Nant_Ffrancon_Fm
426430.7723,5882068.9082,504.8809,01_Nant_Ffrancon_Fm
426436.5095,5882076.5308,505.9835,01_Nant_Ffrancon_Fm
426439.0157,5882080.5924,506.3677,01_Nant_Ffrancon_Fm
426454.4418,5882105.5924,508.4841,01_Nant_Ffrancon_Fm
426455.7723,5882107.7485,508.6589,01_Nant_Ffrancon_Fm
426469.8680,5882130.5924,510.4927,01_Nant_Ffrancon_Fm
426470.6588,5882131.8740,510.5918,01_Nant_Ffrancon_Fm
426480.1643,5882155.5924,510.5053,01_Nant_Ffrancon_Fm
426480.7723,5882157.1094,510.4692,01_Nant_Ffrancon_Fm
426490.1834,5882180.5924,509.8657,01_Nant_Ffrancon_Fm
426500.2025,5882205.5924,517.5939,01_Nant_Ffrancon_Fm
426505.7723,5882219.4903,516.3075,01_Nant_Ffrancon_Fm
426510.2216,5882230.5924,515.2407,01_Nant_Ffrancon_Fm
426520.0372,5882255.0845,512.7565,01_Nant_Ffrancon_Fm
426520.2243,5882255.5924,512.6991,01_Nant_Ffrancon_Fm
426529.4348,5882280.5924,515.6207,01_Nant_Ffrancon_Fm
426530.7723,5882284.2227,515.4710,01_Nant_Ffrancon_Fm
426538.6453,5882305.5924,512.4682,01_Nant_Ffrancon_Fm
426547.8558,5882330.5924,508.7102,01_Nant_Ffrancon_Fm
426555.7723,5882352.0798,512.7316,01_Nant_Ffrancon_Fm
426557.0664,5882355.5924,513.4195,01_Nant_Ffrancon_Fm
426566.2357,5882380.4805,510.4366,01_Nant_Ffrancon_Fm
426566.3023,5882380.5924,510.4321,01_Nant_Ffrancon_Fm
426580.7723,5882404.9020,509.8554,01_Nant_Ffrancon_Fm
426581.1832,5882405.5924,509.8333,01_Nant_Ffrancon_Fm
426596.0642,5882430.5924,509.1455,01_Nant_Ffrancon_Fm
426605.7723,5882446.9020,508.7619,01_Nant_Ffrancon_Fm
426610.9451,5882455.5924,508.4500,01_Nant_Ffrancon_Fm
426625.8261,5882480.5924,507.9667,01_Nant_Ffrancon_Fm
426630.7723,5882488.9020,509.9851,01_Nant_Ffrancon_Fm
426640.7070,5882505.5924,515.9352,01_Nant_Ffrancon_Fm
426655.5880,5882530.5924,517.4306,01_Nant_Ffrancon_Fm
426655.7723,5882530.9020,517.4501,01_Nant_Ffrancon_Fm
426662.5456,5882542.2811,516.8129,01_Nant_Ffrancon_Fm
426672.4161,5882555.5924,516.5124,01_Nant_Ffrancon_Fm
426680.7723,5882566.8613,516.5646,01_Nant_Ffrancon_Fm
426690.9541,5882580.5924,516.4718,01_Nant_Ffrancon_Fm
426705.7723,5882600.5759,516.7414,01_Nant_Ffrancon_Fm
426709.4921,5882605.5924,516.7384,01_Nant_Ffrancon_Fm
426728.0300,5882630.5924,517.1041,01_Nant_Ffrancon_Fm
426730.7723,5882634.2905,517.2489,01_Nant_Ffrancon_Fm
426746.5680,5882655.5924,520.9833,01_Nant_Ffrancon_Fm
426755.7723,5882668.0051,521.0939,01_Nant_Ffrancon_Fm
426765.1060,5882680.5924,521.3545,01_Nant_Ffrancon_Fm
426780.7723,5882701.7196,524.4803,01_Nant_Ffrancon_Fm
426783.6440,5882705.5924,525.0847,01_Nant_Ffrancon_Fm
426802.1819,5882730.5924,525.7283,01_Nant_Ffrancon_Fm
426805.7723,5882735.4342,526.2243,01_Nant_Ffrancon_Fm
426820.7199,5882755.5924,528.7033,01_Nant_Ffrancon_Fm
426830.7723,5882769.1488,530.9884,01_Nant_Ffrancon_Fm
426839.2579,5882780.5924,532.8814,01_Nant_Ffrancon_Fm
426851.5856,5882797.2173,539.6024,01_Nant_Ffrancon_Fm
422969.1893,5885580.7744,457.1467,02_Marchlyn_Fm
422989.4119,5885567.1341,451.6707,02_Marchlyn_Fm
423009.6346,5885553.4937,446.1946,02_Marchlyn_Fm
423029.8572,5885539.8534,440.7186,02_Marchlyn_Fm
423048.7675,5885527.0982,430.6562,02_Marchlyn_Fm
423067.4855,5885514.4728,419.9214,02_Marchlyn_Fm
423086.2035,5885501.8474,409.1865,02_Marchlyn_Fm
423104.9214,5885489.2219,398.4517,02_Marchlyn_Fm
423123.6608,5885476.5821,387.7714,02_Marchlyn_Fm
423142.4099,5885463.9356,377.1160,02_Marchlyn_Fm
423161.1590,5885451.2892,366.4606,02_Marchlyn_Fm
423179.2267,5885439.1024,354.2827,02_Marchlyn_Fm
423189.1908,5885432.3815,346.9162,02_Marchlyn_Fm
421500.8756,5882575.4318,143.7670,02_Marchlyn_Fm
421503.2813,5882580.5924,144.8450,02_Marchlyn_Fm
421505.7723,5882585.9359,146.0247,02_Marchlyn_Fm
421514.9355,5882605.5924,150.2717,02_Marchlyn_Fm
421526.5898,5882630.5924,155.9830,02_Marchlyn_Fm
421530.7723,5882639.5644,161.1763,02_Marchlyn_Fm
421538.2440,5882655.5924,172.4080,02_Marchlyn_Fm
421549.8983,5882680.5924,182.8206,02_Marchlyn_Fm
421555.7723,5882693.1930,188.0199,02_Marchlyn_Fm
421561.5525,5882705.5924,193.1562,02_Marchlyn_Fm
421573.2067,5882730.5924,203.9162,02_Marchlyn_Fm
421580.7723,5882746.8215,211.2162,02_Marchlyn_Fm
421581.2874,5882747.9265,211.5830,02_Marchlyn_Fm
421586.1676,5882755.5924,214.3631,02_Marchlyn_Fm
421602.0832,5882780.5924,223.2905,02_Marchlyn_Fm
421605.7723,5882786.3872,227.6749,02_Marchlyn_Fm
421617.9987,5882805.5924,245.2175,02_Marchlyn_Fm
421630.7723,5882825.6570,253.8706,02_Marchlyn_Fm
421633.9142,5882830.5924,256.0517,02_Marchlyn_Fm
421644.0381,5882846.4949,262.1907,02_Marchlyn_Fm
421644.0381,5882846.4949,262.1980,02_Marchlyn_Fm
421649.4931,5882855.5924,265.5698,02_Marchlyn_Fm
421655.7723,5882866.0643,269.1089,02_Marchlyn_Fm
421664.4836,5882880.5924,274.3908,02_Marchlyn_Fm
421679.4741,5882905.5924,282.9520,02_Marchlyn_Fm
421680.7723,5882907.7574,283.6546,02_Marchlyn_Fm
421694.4646,5882930.5924,292.1131,02_Marchlyn_Fm
421704.5136,5882947.3515,307.9549,02_Marchlyn_Fm
421704.5136,5882947.3515,307.9405,02_Marchlyn_Fm
421705.7723,5882947.9687,308.9863,02_Marchlyn_Fm
421721.3186,5882955.5924,320.5727,02_Marchlyn_Fm
421730.7723,5882960.2283,325.3596,02_Marchlyn_Fm
421755.7723,5882972.4879,341.9732,02_Marchlyn_Fm
421772.2990,5882980.5924,353.0899,02_Marchlyn_Fm
421780.7723,5882984.7476,358.9270,02_Marchlyn_Fm
421805.7723,5882997.0072,375.8864,02_Marchlyn_Fm
421823.2794,5883005.5924,387.9214,02_Marchlyn_Fm
421830.7723,5883009.2668,393.2459,02_Marchlyn_Fm
421855.7723,5883021.5264,404.9405,02_Marchlyn_Fm
421874.2598,5883030.5924,417.4221,02_Marchlyn_Fm
421880.7723,5883033.7860,422.0018,02_Marchlyn_Fm
421905.7723,5883046.0456,437.3998,02_Marchlyn_Fm
421920.0635,5883055.5924,446.1191,02_Marchlyn_Fm
421930.7723,5883062.7460,452.4729,02_Marchlyn_Fm
421955.7723,5883079.4463,466.7004,02_Marchlyn_Fm
421957.4879,5883080.5924,467.6498,02_Marchlyn_Fm
421980.7723,5883096.1466,476.5807,02_Marchlyn_Fm
421994.9124,5883105.5924,481.5697,02_Marchlyn_Fm
422005.7723,5883112.8470,489.3394,02_Marchlyn_Fm
422022.4883,5883124.0135,500.2034,02_Marchlyn_Fm
422022.4883,5883124.0135,500.2318,02_Marchlyn_Fm
422030.7723,5883127.7657,504.6627,02_Marchlyn_Fm
422037.0130,5883130.5924,507.9233,02_Marchlyn_Fm
422055.7723,5883139.0893,515.1935,02_Marchlyn_Fm
422080.7723,5883150.4129,524.7011,02_Marchlyn_Fm
422092.2073,5883155.5924,528.9949,02_Marchlyn_Fm
422105.7723,5883161.7366,534.1724,02_Marchlyn_Fm
422108.8930,5883163.1501,534.6811,02_Marchlyn_Fm
422108.8930,5883163.1501,534.7167,02_Marchlyn_Fm
422130.7723,5883159.3450,535.3893,02_Marchlyn_Fm
422152.3498,5883155.5924,540.8710,02_Marchlyn_Fm
422153.6080,5883155.3736,541.1316,02_Marchlyn_Fm
422155.7723,5883144.0113,536.3251,02_Marchlyn_Fm
422158.3282,5883130.5924,530.6426,02_Marchlyn_Fm
422161.3845,5883114.5468,528.5744,02_Marchlyn_Fm
422158.6573,5883105.5924,526.1390,02_Marchlyn_Fm
422155.7723,5883096.1196,523.5486,02_Marchlyn_Fm
422151.0432,5883080.5924,519.3606,02_Marchlyn_Fm
422145.1000,5883061.0788,514.1241,02_Marchlyn_Fm
422145.1000,5883061.0788,514.1418,02_Marchlyn_Fm
422141.4605,5883055.5924,512.1405,02_Marchlyn_Fm
422130.7723,5883039.4805,506.4428,02_Marchlyn_Fm
422124.8761,5883030.5924,504.3722,02_Marchlyn_Fm
422108.2918,5883005.5924,499.0651,02_Marchlyn_Fm
422105.7723,5883001.7944,497.3394,02_Marchlyn_Fm
422096.0553,5882987.1467,487.6274,02_Marchlyn_Fm
422089.8306,5882980.5924,482.6404,02_Marchlyn_Fm
422080.7723,5882971.0546,478.4029,02_Marchlyn_Fm
422066.0874,5882955.5924,471.8015,02_Marchlyn_Fm
422055.7723,5882944.7312,467.3505,02_Marchlyn_Fm
422042.3443,5882930.5924,462.1063,02_Marchlyn_Fm
422030.7723,5882918.4078,456.9664,02_Marchlyn_Fm
422018.6011,5882905.5924,451.9165,02_Marchlyn_Fm
422005.7723,5882892.0844,445.4534,02_Marchlyn_Fm
421994.8580,5882880.5924,441.5071,02_Marchlyn_Fm
421980.7723,5882865.7611,437.2235,02_Marchlyn_Fm
421973.4436,5882858.0445,432.4164,02_Marchlyn_Fm
421970.5312,5882855.5924,430.6188,02_Marchlyn_Fm
